annee;departement;amm;quantite_produit;conditionnement;eaj
2016;AIN;2130106;157.3;K;Oui
2016;AIN;2130111;12.8;L;Oui
2016;AIN;2130126;42.0;K;Oui
2016;AIN;2130140;15420.0;L;Non
2016;AIN;2130141;21.0;L;Oui
2016;AIN;2130151;15.1;K;Oui
2016;AIN;2130152;524.4;L;Non
2016;AIN;2130153;1052.2;L;Oui
2016;AIN;2130164;900.0;L;Non
2016;AIN;2130176;3.0;K;Non
2016;AIN;2130186;33.0;K;Non
2016;AIN;2130200;3.0;L;Non
2016;AIN;2130212;145.0;K;Non
2016;AIN;2130240;368.9;K;Oui
2016;AIN;2130244;50.0;L;Non
2016;AIN;2130247;5.0;L;Non
2016;AIN;2130253;570.0;L;Non
2016;AIN;2130260;16.0;L;Non
2016;AIN;2130261;400.0;K;Non
2016;AIN;2130266;60.0;L;Non
2016;AIN;2130271;66.0;L;Non
2016;AIN;2140002;2.0;L;Non
2016;AIN;2140018;825.0;L;Non
2016;AIN;2140039;12501.8;L;Non
2016;AIN;2140042;12.0;L;Non
2016;AIN;2140050;7120.200000000001;K;Non
2016;AIN;2140055;484.3;L;Oui
2016;AIN;2140060;1270.0;L;Non
2016;AIN;2140063;12.0;L;Non
2016;AIN;2140082;5.0;L;Non
2016;AIN;2140085;629.0;L;Non
2016;AIN;2140088;6164.0;L;Non
2016;AIN;2140098;2710.0;L;Non
2016;AIN;2140106;32.4;L;Oui
2016;AIN;2140114;1632.0;K;Non
2016;AIN;2140121;3330.3;L;Non
2016;AIN;2140134;443.6;K;Oui
2016;AIN;2140146;2.0;K;Non
2016;AIN;2140148;69.0;L;Non
2016;AIN;2140150;95.0;L;Non
2016;AIN;2140152;1220.0;L;Non
2016;AIN;2140160;70.0;L;Non
2016;AIN;2140164;240.0;K;Non
2016;AIN;2140166;1640.0;L;Oui
2016;AIN;2140167;1712.0;L;Oui
2016;AIN;2140173;1801.2;L;Non
2016;AIN;2140193;369.5;L;Non
2016;AIN;2140201;10.0;L;Non
2016;AIN;2140215;360.0;K;Non
2016;AIN;2140252;2884.0;K;Oui
2016;AIN;2140256;294.0;L;Non
2016;AIN;2140257;1080.0;L;Non
2016;AIN;2140258;3370.0;L;Non
2016;AIN;2140261;2.2;K;Non
2016;AIN;2140273;40.0;L;Non
2016;AIN;2150001;135.2;K;Oui
2016;AIN;2150002;80.0;K;Non
2016;AIN;2150007;1710.0;K;Non
2016;AIN;2150011;426.5;L;Oui
2016;AIN;2150012;7.0;L;Non
2016;AIN;2150022;10.0;L;Non
2016;AIN;2150028;80.0;L;Non
2016;AIN;2150084;1370.0;L;Non
2016;AIN;2150087;407.9;K;Oui
2016;AIN;2150118;100.0;K;Non
2016;AIN;2150124;578.8;L;Non
2016;AIN;2150125;16.0;L;Non
2016;AIN;2150280;1145.5;L;Non
2016;AIN;2150387;666.0;L;Non
2016;AIN;2150417;268.0;K;Non
2016;AIN;2150443;130.0;K;Non
2016;AIN;2150483;4390.0;K;Non
2016;AIN;2150484;336.0;L;Non
2016;AIN;2150790;2551.5;K;Oui
2016;AIN;2159998;23.0;K;Oui
2016;AIN;2160008;54.0;L;Non
2016;AIN;2160226;4290.0;K;Non
2016;AIN;5100219;2575.0;K;Non
2016;AIN;5500179;35.0;L;Non
2016;AIN;6000067;340.0;L;Non
2016;AIN;6300001;125.0;K;Non
2016;AIN;6400401;130.0;K;Non
2016;AIN;6500402;11128.0;L;Non
2016;AIN;6800403;10700.0;K;Non
2016;AIN;7100280;250.0;L;Non
2016;AIN;7300221;1720.0;L;Non
2016;AIN;7300358;240.0;K;Non
2016;AIN;7400057;240.0;L;Non
2016;AIN;7400115;350.0;L;Non
2016;AIN;7400619;12.0;K;Non
2016;AIN;7400755;480.0;K;Non
2016;AIN;7400815;1100.0;L;Non
2016;AIN;7500004;13.6;L;Oui
2016;AIN;7500071;4575.0;K;Non
2016;AIN;7500518;4410.0;L;Non
2016;AIN;7500540;5.0;K;Oui
2016;AIN;7500569;10.0;K;Non
2016;AIN;7500716;40.0;K;Non
2016;AIN;7600008;125.0;L;Non
2016;AIN;7600137;5.8;L;Non
2016;AIN;7700078;1670.0;L;Non
2016;AIN;7700216;1320.0;L;Non
2016;AIN;7700706;5551.2;K;Oui
2016;AIN;7800132;320.0;L;Non
